genre,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75
house,8920.76460236545,4231.68105125395,2840.898458643355,8588.717765570156,-2389.546606640198,4969.423857781599,-3098.10795362698,3811.5395140858063,1859.438965681322,6044.8766082084685,2615.1500413101244,5854.003980704753,14992301.0,3030231.0,1667584.0,1363176.0,1346379.0,1237870.0,1097049.0,1033670.0,1300433.0,1248341.0,1328852.0,1366354.0,1132269.0,1180641.0,1091080.0,804355.0,647749.0,585803.0,563030.0,535870.0,403089.0,308119.0,225317.0,166312.0,143677.0,113860.0,98121.0,38846.0,2149.0,2131.0,2129.0,2111.0,15.730403629312173,14.489329774862698,13.9960920021813,13.849998840010644,13.89214581300686,13.77416140526465,13.597074419150122,13.598242548441794,13.861454406357558,13.835891239611676,13.896868370138877,13.913564681218917,13.753473098213965,13.758807262992732,13.719860910034138,13.403675991869704,13.20849972714738,13.108101117287557,13.076796799052326,13.037906257247883,12.747861656618829,12.47746030673856,12.1534880610525,11.86014970505877,11.690649183284622,11.416381357978008,11.301754071795772,9.536349941966764,7.52029622412657,7.511566506742331,7.511700003258025,7.497715532689481
house,8746.974961980011,4642.084484714785,1592.7176532670624,7006.671605398013,-4506.693287100903,5201.183316684129,-4127.641915637286,6912.939486273379,6540.238972108648,7009.75715618987,1158.9463423324214,3829.0344961167148,14391215.0,3554561.0,1760459.0,1254986.0,1235105.0,1322553.0,1047704.0,899278.0,1030820.0,911388.0,992176.0,1046667.0,1034196.0,924162.0,591775.0,456155.0,432504.0,394063.0,323126.0,239214.0,197827.0,133321.0,114977.0,85808.0,77368.0,72563.0,64424.0,29482.0,8064.0,8051.0,8032.0,8019.0,15.72914874527,14.715849438592171,14.096982921849104,13.814057076555418,13.818828394076398,13.89421651776939,13.637755170223251,13.48856601448693,13.647585400008206,13.526148603976523,13.614662305870278,13.671301637517198,13.678923511333467,13.549697377399191,13.103777572348022,12.841963828581052,12.78983454914767,12.717979926473722,12.51174688114665,12.193506530907744,12.030441291974057,11.611993801244592,11.469972045330659,11.174229412397748,11.045096508309015,10.977749321127277,10.88314234706842,9.827833107472564,8.99364251744425,8.992054556147771,8.9896972716813,8.98797534373824
house,8744.138214049897,4178.884569167226,2028.587225587541,6670.822664512297,-952.1062487984871,1222.9354870505601,-3090.7151016604744,4010.7981820326568,576.5618415949228,5652.931390406899,4323.858728824506,7289.206337817159,12715272.0,3253605.0,1665464.0,1260932.0,982782.0,1106605.0,1231691.0,821042.0,774695.0,681739.0,769442.0,849747.0,585559.0,711299.0,479423.0,379530.0,291634.0,210759.0,187892.0,162415.0,145750.0,119590.0,121360.0,97870.0,111762.0,102383.0,95260.0,49205.0,11213.0,11125.0,11071.0,11051.0,15.434934783030906,14.468975817916766,13.916629024154977,13.684043649515406,13.420149323716391,13.567447771852162,13.675032748024844,13.247546701994676,13.17209315839875,13.045629618525613,13.181996926749786,13.282586980017044,12.92460120469189,13.09640532083778,12.738824502648113,12.54337785063186,12.240174215139104,12.00334553412736,11.876699098465645,11.748800116148889,11.657344412069198,11.498029610656276,11.500609664294592,11.314611660591765,11.44712510208545,11.348826555606914,11.301364007204064,10.435573273475399,9.323008437576897,9.315257050685377,9.310385309725646,9.30852292329215
house,8924.912880904158,2964.469272540452,596.927196603734,6191.163130514197,-3121.3172244290245,1615.1198147644113,-1804.4833906651002,7832.361089142914,4331.281240559644,7526.226891032116,2834.361144601931,3436.596208326169,12302057.0,4341779.0,1690257.0,1320504.0,1054418.0,1160000.0,1349645.0,932801.0,1288023.0,1308283.0,1507114.0,1609909.0,1529183.0,1379089.0,964984.0,939399.0,772811.0,732947.0,572857.0,450978.0,308465.0,209217.0,177000.0,144757.0,128659.0,116647.0,109164.0,49947.0,16093.0,15974.0,15900.0,15859.0,15.413478747053611,14.725522635767588,13.99841955904637,13.79020750776,13.57075145051691,13.666033235616405,13.78016022551383,13.445665530954303,13.86820590440858,13.863913590899813,14.03549313106917,14.092495651800832,14.067841315206914,13.942436452125506,13.58190523542707,13.575568031941526,13.38062922224657,13.3372548222913,13.086855594174784,12.849025059517992,12.457033213707442,12.067731735810584,11.897855758890296,11.713513236611872,11.569370398806006,11.465171169500126,11.422566407508242,10.455244353242486,9.681781372272326,9.67424670607066,9.66957981551517,9.666961606057198
house,8949.272995960308,2243.0929815499344,1501.7722755212108,9710.650966869103,-3134.8952089831428,9493.76276707476,-6447.39383849544,2660.1541355565905,-909.4268557281135,4008.991128442149,1834.7113901316964,7320.250902214262,15262456.0,2633526.0,2016476.0,1586838.0,1114992.0,1138011.0,1064870.0,957276.0,1054682.0,1074842.0,1158938.0,1230619.0,1033449.0,1028516.0,757484.0,671020.0,479364.0,472144.0,411037.0,309860.0,212416.0,155981.0,131003.0,112256.0,122638.0,98786.0,94413.0,37226.0,17136.0,16999.0,16917.0,16877.0,15.723997967538681,14.406166805558456,14.229715530125075,14.000519474793682,13.622942036492647,13.628866168538085,13.53846212428772,13.481072043537848,13.624440753276444,13.648118963291484,13.744193029536666,13.795734031850023,13.659789694267547,13.616305879975135,13.332779760812668,13.227186764900873,12.874187360213899,12.889797030087013,12.763061449083976,12.447646141478053,12.079929878890358,11.769586658478419,11.596743255917051,11.45604097505964,11.518408155871775,11.284010104216296,11.270495342210163,10.206135696768975,9.747230102877673,9.739118763856865,9.734424320097132,9.73208829517328
house,8920.76460236545,4231.68105125395,2840.898458643355,8588.717765570156,-2389.546606640198,4969.423857781599,-3098.10795362698,3811.5395140858063,1859.438965681322,6044.8766082084685,2615.1500413101244,5854.003980704753,14992301.0,3030231.0,1667584.0,1363176.0,1346379.0,1237870.0,1097049.0,1033670.0,1300433.0,1248341.0,1328852.0,1366354.0,1132269.0,1180641.0,1091080.0,804355.0,647749.0,585803.0,563030.0,535870.0,403089.0,308119.0,225317.0,166312.0,143677.0,113860.0,98121.0,38846.0,2149.0,2131.0,2129.0,2111.0,15.730403629312173,14.489329774862698,13.9960920021813,13.849998840010644,13.89214581300686,13.77416140526465,13.597074419150122,13.598242548441794,13.861454406357558,13.835891239611676,13.896868370138877,13.913564681218917,13.753473098213965,13.758807262992732,13.719860910034138,13.403675991869704,13.20849972714738,13.108101117287557,13.076796799052326,13.037906257247883,12.747861656618829,12.47746030673856,12.1534880610525,11.86014970505877,11.690649183284622,11.416381357978008,11.301754071795772,9.536349941966764,7.52029622412657,7.511566506742331,7.511700003258025,7.497715532689481
classical,6692.167730564749,16684.415047613216,2425.3836132219485,-9678.372812856709,-5467.233984878787,-3073.069425110963,-4120.9289112722,-7687.092515594105,-8858.917833438618,-5423.686506611169,-3219.8065298291594,-1122.7871608913924,1887403.0,424656.0,186360.0,57678.0,17734.0,9225.0,3567.0,1749.0,1497.0,902.0,826.0,664.0,616.0,585.0,535.0,543.0,526.0,520.0,516.0,512.0,516.0,501.0,517.0,484.0,481.0,467.0,471.0,445.0,405.0,252.0,249.0,249.0,13.639865297802894,12.259971810973935,11.348302874547514,10.128070088970995,9.312431032570426,8.583653408944656,7.753282341417669,7.148753081260362,7.034291727745647,6.620328970321014,6.501801842588937,6.339326642248932,6.268298740063065,6.201986998907617,6.113121593513825,6.140779964038921,6.106171246750703,6.087483911615961,6.086241856673204,6.086975754636988,6.087666811443979,6.051372278911739,6.064158438178009,6.020413684837778,6.015123165669565,5.982499596661793,5.993322874399463,5.932718356959455,5.841589667358796,5.404541062668069,5.389745705895824,5.393520748217247
house,8746.974961980011,4642.084484714785,1592.7176532670624,7006.671605398013,-4506.693287100903,5201.183316684129,-4127.641915637286,6912.939486273379,6540.238972108648,7009.75715618987,1158.9463423324214,3829.0344961167148,14391215.0,3554561.0,1760459.0,1254986.0,1235105.0,1322553.0,1047704.0,899278.0,1030820.0,911388.0,992176.0,1046667.0,1034196.0,924162.0,591775.0,456155.0,432504.0,394063.0,323126.0,239214.0,197827.0,133321.0,114977.0,85808.0,77368.0,72563.0,64424.0,29482.0,8064.0,8051.0,8032.0,8019.0,15.72914874527,14.715849438592171,14.096982921849104,13.814057076555418,13.818828394076398,13.89421651776939,13.637755170223251,13.48856601448693,13.647585400008206,13.526148603976523,13.614662305870278,13.671301637517198,13.678923511333467,13.549697377399191,13.103777572348022,12.841963828581052,12.78983454914767,12.717979926473722,12.51174688114665,12.193506530907744,12.030441291974057,11.611993801244592,11.469972045330659,11.174229412397748,11.045096508309015,10.977749321127277,10.88314234706842,9.827833107472564,8.99364251744425,8.992054556147771,8.9896972716813,8.98797534373824
house,9372.752644735114,-6818.085899325033,-2507.757102931557,2888.063618245548,-1883.0555499620154,4705.284935636529,-6686.4339270828605,-1098.2800037811503,-3331.0011504069507,-592.6773365463326,-4448.096448028094,636.1560731390852,11938536.0,3539045.0,1984925.0,1750593.0,1535705.0,1221761.0,987076.0,838745.0,791747.0,787543.0,843490.0,743644.0,708403.0,750816.0,753524.0,678560.0,675495.0,613831.0,611942.0,571046.0,538119.0,510315.0,479257.0,509736.0,514587.0,492135.0,474213.0,42020.0,531.0,522.0,525.0,521.0,15.79321686405031,14.764163788968391,14.247624512186709,14.181947667172771,14.041545802286437,13.835235267843668,13.610876138372019,13.471968988762326,13.413521382058775,13.394245427050263,13.471127846013369,13.343218095934306,13.299552926742258,13.35370909476346,13.361015324014447,13.248777481723124,13.257824017105278,13.16013067730395,13.155563427202653,13.081968638715392,13.029169618859846,12.971188883893628,12.915736779915285,12.969620403048298,12.994670707820239,12.937874381211516,12.906951584763279,8.205140283687301,6.240068498116737,6.222593827481488,6.228643423351893,6.221217776573197
house,7763.5805839123905,10432.762396402999,-4396.343625818423,-198.7146719930882,-7406.229770229739,9652.368235540825,-13930.356199621374,-3151.196236080771,-2831.0874731650288,-3893.025745382271,-1505.0236623102003,2127.3867887226484,4886724.0,2734892.0,1502652.0,615938.0,710328.0,427761.0,147193.0,67286.0,51035.0,78323.0,112195.0,100793.0,117289.0,113643.0,100489.0,110363.0,75610.0,48166.0,22496.0,11429.0,12221.0,9986.0,8919.0,5878.0,4892.0,4770.0,4693.0,4633.0,4585.0,4551.0,4528.0,4513.0,14.816052032593728,14.336564177170336,13.969237271298633,13.051092305965389,13.273473532304486,12.72778616448823,11.58389388642855,10.900962255465185,10.661060102464388,11.054311709965024,11.46016085485329,11.342355973406814,11.496924997465971,11.449582485088111,11.359913484110686,11.43580656121185,11.057175138693701,10.590516311707828,9.839950456477153,9.169818254630243,9.242655511323356,9.042301869508883,8.93232358119824,8.607675111286868,8.49134921117433,8.469776113421256,8.453592643458169,8.440737417709432,8.430307877990558,8.422694028336789,8.417675982447255,8.41444124822651
house,8558.879012193955,5264.678558602688,-2928.0966744012903,2437.259251529116,-13760.465863858506,9345.496059660236,-18334.219245472013,801.9959249736222,-1360.4647621862157,-3561.256533462498,-2455.662571452748,1540.4556894763116,7781080.0,5265502.0,1745496.0,789799.0,911863.0,693379.0,263633.0,104860.0,128867.0,202652.0,352371.0,348897.0,644158.0,896275.0,696761.0,662164.0,445476.0,374194.0,362798.0,257701.0,143121.0,93463.0,56945.0,42690.0,35325.0,23409.0,8513.0,329.0,312.0,312.0,313.0,310.0,15.329254017477497,15.157793670779753,13.981627156570138,13.332877064572154,13.500256127931488,13.248045687756468,12.23029767649279,11.38035426523896,11.588899589592728,12.007101565963257,12.605190206406798,12.59744723185813,13.1732846447643,13.542249319705297,13.26787501412715,13.232093269924073,12.837379364257478,12.653509411211699,12.625070836294137,12.282689204497874,11.696368880676797,11.271735168981895,10.782957301443915,10.491703928016832,10.27387250566261,9.837180523740031,8.25862918095874,5.687735572697852,5.645985067975679,5.650805776179589,5.651455218157612,5.640581796362747
house,8128.606875405234,9982.909613002703,-3294.686353189666,-2130.6110420477194,-11843.849397262911,6456.7031076132935,-14187.69336108125,1073.2707813622371,32.00969179531734,331.9142307798566,2289.940968284215,4975.32665256233,5568212.0,4799934.0,2328896.0,563089.0,668310.0,523918.0,228693.0,121139.0,65976.0,119067.0,179822.0,139234.0,201074.0,203622.0,179757.0,224978.0,137351.0,89709.0,71161.0,50937.0,48307.0,30047.0,17538.0,10441.0,9890.0,6382.0,4317.0,1676.0,1402.0,1387.0,1382.0,1381.0,14.954635498098622,15.017884811735495,14.200855777074608,12.951972610258457,13.1762221114998,12.899455287992605,12.10157103644015,11.506395464973997,10.879052253525094,11.43769773770432,11.929726623874368,11.673659485995664,12.055191027050029,12.021853684445514,11.902484286888383,12.16205372909926,11.65710395316328,11.24326958008284,10.960256262477365,10.68176505707418,10.607507647083162,10.116747150074891,9.60553361938653,9.121145063345438,9.051384014616561,8.515872193525654,8.146388748477154,7.341409654862446,7.241341032202144,7.230696581971476,7.226699061120537,7.226169360154135
house,8221.43840688535,10029.339642317831,-4938.459896360987,-877.3557031455699,-7094.481374469105,6162.026840603491,-14881.179076156945,-2405.428106459466,-5091.997159320212,-3535.675888559698,462.07214754210736,2896.4443136722216,6833871.0,2728089.0,1438451.0,1321117.0,905425.0,592559.0,269652.0,144150.0,65986.0,125613.0,174445.0,151561.0,229953.0,296282.0,278477.0,251795.0,140853.0,111544.0,125773.0,70150.0,49645.0,27025.0,23275.0,17363.0,14441.0,10727.0,4296.0,2158.0,2137.0,2119.0,2108.0,2104.0,15.229069161248441,14.178374025203718,13.832809825642933,13.81231870582345,13.324892443036886,13.024780219163429,12.248771639812313,11.654206996608835,10.914914055770213,11.56273572856975,11.904379932876019,11.747432294327586,12.17506890193799,12.425830233766959,12.347005065717626,12.256484202634654,11.68689626653585,11.446121171722535,11.569592765828256,10.9613443203846,10.621907987026482,10.004613525351306,9.89114905295112,9.595831378699526,9.409022989455291,9.086471338252858,8.106763048638761,7.675316689764587,7.665450820938999,7.657192637075567,7.651720947502689,7.649971788141774
house,9372.752644735114,-6818.085899325033,-2507.757102931557,2888.063618245548,-1883.0555499620154,4705.284935636529,-6686.4339270828605,-1098.2800037811503,-3331.0011504069507,-592.6773365463326,-4448.096448028094,636.1560731390852,11938536.0,3539045.0,1984925.0,1750593.0,1535705.0,1221761.0,987076.0,838745.0,791747.0,787543.0,843490.0,743644.0,708403.0,750816.0,753524.0,678560.0,675495.0,613831.0,611942.0,571046.0,538119.0,510315.0,479257.0,509736.0,514587.0,492135.0,474213.0,42020.0,531.0,522.0,525.0,521.0,15.79321686405031,14.764163788968391,14.247624512186709,14.181947667172771,14.041545802286437,13.835235267843668,13.610876138372019,13.471968988762326,13.413521382058775,13.394245427050263,13.471127846013369,13.343218095934306,13.299552926742258,13.35370909476346,13.361015324014447,13.248777481723124,13.257824017105278,13.16013067730395,13.155563427202653,13.081968638715392,13.029169618859846,12.971188883893628,12.915736779915285,12.969620403048298,12.994670707820239,12.937874381211516,12.906951584763279,8.205140283687301,6.240068498116737,6.222593827481488,6.228643423351893,6.221217776573197
house,7763.5805839123905,10432.762396402999,-4396.343625818423,-198.7146719930882,-7406.229770229739,9652.368235540825,-13930.356199621374,-3151.196236080771,-2831.0874731650288,-3893.025745382271,-1505.0236623102003,2127.3867887226484,4886724.0,2734892.0,1502652.0,615938.0,710328.0,427761.0,147193.0,67286.0,51035.0,78323.0,112195.0,100793.0,117289.0,113643.0,100489.0,110363.0,75610.0,48166.0,22496.0,11429.0,12221.0,9986.0,8919.0,5878.0,4892.0,4770.0,4693.0,4633.0,4585.0,4551.0,4528.0,4513.0,14.816052032593728,14.336564177170336,13.969237271298633,13.051092305965389,13.273473532304486,12.72778616448823,11.58389388642855,10.900962255465185,10.661060102464388,11.054311709965024,11.46016085485329,11.342355973406814,11.496924997465971,11.449582485088111,11.359913484110686,11.43580656121185,11.057175138693701,10.590516311707828,9.839950456477153,9.169818254630243,9.242655511323356,9.042301869508883,8.93232358119824,8.607675111286868,8.49134921117433,8.469776113421256,8.453592643458169,8.440737417709432,8.430307877990558,8.422694028336789,8.417675982447255,8.41444124822651
house,8558.879012193955,5264.678558602688,-2928.0966744012903,2437.259251529116,-13760.465863858506,9345.496059660236,-18334.219245472013,801.9959249736222,-1360.4647621862157,-3561.256533462498,-2455.662571452748,1540.4556894763116,7781080.0,5265502.0,1745496.0,789799.0,911863.0,693379.0,263633.0,104860.0,128867.0,202652.0,352371.0,348897.0,644158.0,896275.0,696761.0,662164.0,445476.0,374194.0,362798.0,257701.0,143121.0,93463.0,56945.0,42690.0,35325.0,23409.0,8513.0,329.0,312.0,312.0,313.0,310.0,15.329254017477497,15.157793670779753,13.981627156570138,13.332877064572154,13.500256127931488,13.248045687756468,12.23029767649279,11.38035426523896,11.588899589592728,12.007101565963257,12.605190206406798,12.59744723185813,13.1732846447643,13.542249319705297,13.26787501412715,13.232093269924073,12.837379364257478,12.653509411211699,12.625070836294137,12.282689204497874,11.696368880676797,11.271735168981895,10.782957301443915,10.491703928016832,10.27387250566261,9.837180523740031,8.25862918095874,5.687735572697852,5.645985067975679,5.650805776179589,5.651455218157612,5.640581796362747
house,8128.606875405234,9982.909613002703,-3294.686353189666,-2130.6110420477194,-11843.849397262911,6456.7031076132935,-14187.69336108125,1073.2707813622371,32.00969179531734,331.9142307798566,2289.940968284215,4975.32665256233,5568212.0,4799934.0,2328896.0,563089.0,668310.0,523918.0,228693.0,121139.0,65976.0,119067.0,179822.0,139234.0,201074.0,203622.0,179757.0,224978.0,137351.0,89709.0,71161.0,50937.0,48307.0,30047.0,17538.0,10441.0,9890.0,6382.0,4317.0,1676.0,1402.0,1387.0,1382.0,1381.0,14.954635498098622,15.017884811735495,14.200855777074608,12.951972610258457,13.1762221114998,12.899455287992605,12.10157103644015,11.506395464973997,10.879052253525094,11.43769773770432,11.929726623874368,11.673659485995664,12.055191027050029,12.021853684445514,11.902484286888383,12.16205372909926,11.65710395316328,11.24326958008284,10.960256262477365,10.68176505707418,10.607507647083162,10.116747150074891,9.60553361938653,9.121145063345438,9.051384014616561,8.515872193525654,8.146388748477154,7.341409654862446,7.241341032202144,7.230696581971476,7.226699061120537,7.226169360154135
classical,6956.158654068614,17049.835666660238,-1223.2509871979132,-9836.2545217189,-3206.3462277682897,-1490.0801264087736,-4128.534268467005,-7786.072888401864,-9377.852293841539,-5790.665409560727,-3511.515866643962,-832.0485145441052,2053755.0,487251.0,239490.0,88989.0,29348.0,17273.0,8615.0,5553.0,4878.0,3932.0,3641.0,3145.0,2899.0,2710.0,2556.0,2427.0,2306.0,2216.0,2126.0,2052.0,1984.0,1935.0,1885.0,1841.0,1784.0,1762.0,1735.0,1715.0,1687.0,1656.0,1656.0,1646.0,13.784384102213883,12.45646075394029,11.647093219738661,10.595999773225804,9.784975370271475,9.226776456011873,8.817333007800801,8.49801028712043,8.387187636688061,8.231451456263628,8.159104324005106,8.034488915902376,7.958127228558961,7.8920186846806875,7.8334677250571945,7.7819624564333045,7.728799528164258,7.688440973189753,7.6463387679200645,7.6107228125593895,7.574324851719901,7.548870937253262,7.51757923052381,7.500728868899914,7.470356100490011,7.456662058606143,7.440936755836908,7.433439958494734,7.421928987261027,7.40958433441735,7.409424202423115,7.403566638701139
house,8221.43840688535,10029.339642317831,-4938.459896360987,-877.3557031455699,-7094.481374469105,6162.026840603491,-14881.179076156945,-2405.428106459466,-5091.997159320212,-3535.675888559698,462.07214754210736,2896.4443136722216,6833871.0,2728089.0,1438451.0,1321117.0,905425.0,592559.0,269652.0,144150.0,65986.0,125613.0,174445.0,151561.0,229953.0,296282.0,278477.0,251795.0,140853.0,111544.0,125773.0,70150.0,49645.0,27025.0,23275.0,17363.0,14441.0,10727.0,4296.0,2158.0,2137.0,2119.0,2108.0,2104.0,15.229069161248441,14.178374025203718,13.832809825642933,13.81231870582345,13.324892443036886,13.024780219163429,12.248771639812313,11.654206996608835,10.914914055770213,11.56273572856975,11.904379932876019,11.747432294327586,12.17506890193799,12.425830233766959,12.347005065717626,12.256484202634654,11.68689626653585,11.446121171722535,11.569592765828256,10.9613443203846,10.621907987026482,10.004613525351306,9.89114905295112,9.595831378699526,9.409022989455291,9.086471338252858,8.106763048638761,7.675316689764587,7.665450820938999,7.657192637075567,7.651720947502689,7.649971788141774
house,9201.250803854069,8845.157868166376,-13285.55589854104,2341.9001773829223,-4348.249870729413,8848.235381192857,-3.3916539267249046,3144.0145255402344,-862.0158382842199,1556.3395248167162,225.89796184190735,-2770.2128822882105,12013655.0,5258973.0,4268829.0,3326322.0,1989613.0,1109687.0,747081.0,567558.0,425898.0,337487.0,261429.0,188831.0,156768.0,128299.0,104860.0,93892.0,71813.0,67147.0,55147.0,39688.0,29020.0,22689.0,22010.0,21406.0,20928.0,20518.0,20180.0,19902.0,19683.0,19534.0,19430.0,19391.0,15.598537569250999,15.01059578654543,14.920878756827062,14.731919456158147,14.25661203286755,13.686738964360703,13.31556001321615,13.045655726098108,12.767908056548176,12.542535959242008,12.293385369266897,11.977488351365349,11.77877768182274,11.587727032300444,11.385171214516092,11.281321091237285,11.005192399109651,10.94964627635736,10.746047000049039,10.415266495610357,10.161228771618653,10.012832395059688,9.983751376669032,9.959306569330357,9.937874843273253,9.919252366030358,9.903451653251144,9.890636171668653,9.880433119425621,9.872998223073191,9.86791958410969,9.865275170325784
house,9033.186908565074,9801.872639074523,-11221.029495690946,3950.944592569145,-7154.45462584582,8046.098208187661,-3304.718894305855,704.3067626364233,-2592.6200719234294,809.2807922576018,283.7619506888791,-2820.2835124329154,13696469.0,5351099.0,3258234.0,2652071.0,1387033.0,743702.0,514017.0,409096.0,339856.0,260904.0,215860.0,215539.0,156753.0,137485.0,115518.0,107816.0,86418.0,75620.0,64667.0,43948.0,27672.0,20027.0,19512.0,18853.0,18479.0,18110.0,17798.0,17627.0,17373.0,17261.0,17173.0,17141.0,15.849978532167198,15.148574791610452,14.715852006863868,14.495412460480603,13.874113698711247,13.280448465248087,12.945135190524283,12.698037669909484,12.533883867113262,12.274214939186425,12.084948140743732,12.057193093883756,11.774692611156283,11.6331877615733,11.483045480752905,11.380445773944947,11.178381704498372,11.05666536165779,10.900965252478937,10.503570599309207,10.096882366022127,9.89248345181586,9.869305871897378,9.835821260125426,9.818210426944452,9.798349578545693,9.782106151077832,9.772023832561091,9.758671239853598,9.752111183477117,9.74742541242674,9.745007656169777
house,9213.30178165999,9068.080213955422,-12371.971907026515,3114.8024274888035,-7630.353283158229,6778.01081116929,-2006.166727178013,1173.8146113208147,-2084.8077564527234,1657.7087953928296,2012.7365779453455,-1292.322918916992,12314946.0,6031502.0,3843140.0,3456751.0,1857652.0,1368041.0,1207693.0,868488.0,835494.0,528425.0,419659.0,315099.0,237674.0,233876.0,158156.0,145371.0,125293.0,99420.0,79806.0,55002.0,31909.0,16885.0,16319.0,15926.0,15589.0,15309.0,15086.0,14863.0,14704.0,14599.0,14535.0,14482.0,15.734094437180287,15.214740607331843,14.81479243751659,14.752095424947479,14.205021415717546,13.892181665798642,13.785656055213206,13.466160412569774,13.437541715330369,12.978454264161535,12.748915270774441,12.423723903553592,12.17066356719977,12.145789056919513,11.772880151564635,11.666610083789019,11.540619050510143,11.32609871180691,11.097491739520784,10.734344069344617,10.16214220329473,9.707508408269971,9.681658817402583,9.658552175125875,9.63915179743377,9.622155319414759,9.60788166170051,9.59447879144079,9.584646792846248,9.579097031390367,9.573454922037927,9.570672235320751
house,10334.834649086763,-4167.535717561861,-12703.528072412691,10474.059667703616,-11353.273763878491,10920.023763486726,-5110.785118940415,5888.06102229571,-6106.8416788982595,4428.129987609674,-2058.7902661875783,19.070192890495687,13730126.0,5872162.0,4605990.0,4616970.0,3130516.0,2797916.0,2981793.0,2707464.0,3186396.0,2664063.0,2302734.0,2122715.0,1729019.0,1729394.0,1616334.0,1540214.0,1311063.0,1066318.0,853745.0,669683.0,564594.0,361499.0,32752.0,30560.0,29202.0,28041.0,26697.0,26163.0,26040.0,25813.0,25329.0,25371.0,15.894223863960738,15.22172363880932,15.027472550797462,15.10187407715937,14.707040302103787,14.601793883682491,14.698420092587382,14.60509528119826,14.761624855561427,14.601340206478246,14.444551370731782,14.362386354306706,14.186578012866596,14.17748380860268,14.113279175167007,14.049148625403715,13.896127929226084,13.697825845196961,13.478379654113668,13.219266016871053,13.051967842702275,12.293857735064988,10.228228974338126,10.172934869948001,10.12560263223917,10.081807340924183,10.029181048966459,10.00673989228644,10.005184761866696,9.996773070758108,9.971818375818973,9.977930507037467
house,10463.004300781522,-6564.641685443213,-10368.732883143573,9352.202638313696,-11746.749854684494,12448.433418183948,-8091.479758964334,8581.100009627124,-9278.745230284816,7073.076499035949,-3226.4268515023223,1725.015947310857,13097517.0,5700722.0,4427951.0,4561443.0,3012804.0,2804956.0,3074790.0,2668153.0,3281924.0,2654167.0,2464271.0,2130584.0,1826978.0,1908499.0,1863892.0,1755944.0,1655556.0,1377671.0,1105664.0,852691.0,753636.0,464433.0,64424.0,29916.0,26830.0,26178.0,25040.0,23764.0,23906.0,22070.0,22143.0,22739.0,15.829576274085145,15.165607098017441,14.968138979290956,15.078999850173075,14.675447757800608,14.593596136030214,14.73727552706817,14.582420192679631,14.803305118446719,14.591924288466506,14.51981184870721,14.36736531732977,14.246227909483839,14.278596893347016,14.2525523808551,14.164436373224348,14.140293693863704,13.936193314157917,13.732071000590036,13.475850768147145,13.326328978045993,12.604581756664675,10.830165316510872,10.132617218355051,10.03156078594754,10.005378392696686,9.958719413284303,9.910378184042916,9.916871820538777,9.828463670235502,9.834629833735484,9.858175650321677
house,9416.740771729897,-979.9230803510474,-8794.7978035037,11196.301585585827,-7646.3167182366315,11419.90858061531,-4579.231054635836,9553.79820233156,-4447.840671002395,8519.711499001402,-1946.9992326101574,3608.230050872334,12808282.0,3980412.0,2765106.0,2513146.0,1731157.0,1456425.0,1370623.0,1361140.0,1267792.0,1075478.0,1000845.0,836378.0,793245.0,768089.0,731510.0,631347.0,562068.0,460388.0,381301.0,324365.0,249257.0,219125.0,133511.0,8946.0,5635.0,5596.0,5518.0,5132.0,4940.0,5183.0,5064.0,5023.0,15.691936392991538,14.92364711303772,14.608111451506101,14.508848117702483,14.152491959669101,13.978174070963231,13.924743497331699,13.919406372008753,13.844510028486575,13.672194670124227,13.587714067115114,13.418296129285148,13.351131478826886,13.297282316660471,13.239976289309416,13.100356135976053,12.991504094454086,12.806958984817069,12.630556348206241,12.483923397293395,12.228453155880244,12.090307196100888,11.489661912792188,8.826654669778527,8.472385684258702,8.458695690115318,8.452793250397752,8.371926201096644,8.338838967089147,8.392484930461965,8.374373739990489,8.361546232161201
